layer,head,mean_delta_h1,std_delta_h1,n_prompts,role,stability
5,23,-0.03077433941264947,0.03387925401519212,40,neutral,0.525
5,24,-0.021510648230711617,0.03960914387616102,40,neutral,0.6
5,25,-0.040601886725769594,0.048000323968145436,40,bridge,0.5
5,26,-0.02903671378890673,0.036314065350002964,40,neutral,0.525
5,27,-0.013715790212154388,0.02640545984894194,40,neutral,0.775
6,0,-0.012279418110847474,0.03286761359944976,40,neutral,0.775
6,1,-0.0019438423216342926,0.020013308043648387,40,neutral,0.925
6,2,-0.0072754018008708956,0.03161018688834751,40,neutral,0.775
6,3,-0.03672865795592467,0.03617815005620186,40,bridge,0.525
6,4,-0.009126558154821395,0.025497100212865734,40,neutral,0.875
6,5,-0.012151873856782913,0.02711191820569685,40,neutral,0.825
6,6,0.012836076815923057,0.04122494163026933,40,neutral,0.775
6,7,-0.00779103934764862,0.02104359474328623,40,neutral,0.875
6,8,-0.0030525729060173036,0.013564911542098202,40,neutral,0.95
6,9,0.0008070349693298339,0.01663414451552075,40,neutral,0.95
6,10,-0.0026057884097099304,0.011504102505068699,40,neutral,0.95
6,11,-0.0054312005639076235,0.019438261058605955,40,neutral,0.925
6,12,-0.0013763010501861572,0.00870449212933993,40,neutral,0.975
6,13,-0.0016709521412849426,0.010568029255191782,40,neutral,0.975
6,14,0.0,0.0,40,neutral,1.0
6,15,-0.005901537090539932,0.02143566951583983,40,neutral,0.85
6,16,0.01916688506801923,0.04157507330379338,40,neutral,0.625
6,17,0.0032520192932514918,0.01700908824906733,40,neutral,0.9
6,18,0.0,0.0,40,neutral,1.0
6,19,0.0103424072265625,0.022937524279366853,40,neutral,0.825
6,20,-0.023369868844747545,0.029122580018226533,40,neutral,0.6
6,21,0.0034383811056613923,0.0226572962101605,40,neutral,0.9
6,22,0.008202964812517166,0.044005442299138685,40,neutral,0.65
6,23,-0.0012831494212150573,0.008115349498732723,40,neutral,0.975
6,24,-0.027762296696503957,0.03307983735085933,40,neutral,0.575
6,25,-0.011266110092401504,0.03125672414249022,40,neutral,0.8
6,26,-0.009456077466408412,0.023184145335562335,40,neutral,0.85
6,27,-0.012637729197740555,0.029482613613535293,40,neutral,0.825
7,0,-0.00945357084274292,0.029170523256416468,40,neutral,0.75
7,1,-0.008679743359486262,0.021006427506699156,40,neutral,0.85
7,2,0.0,0.0,40,neutral,1.0
7,3,-0.005418530106544495,0.016810018905526792,40,neutral,0.9
7,4,-0.0105100117623806,0.03010609707086463,40,neutral,0.8
