layer,head,mean_delta_h1,std_delta_h1,n_prompts,role,stability
21,2,-0.01341053918004036,0.02547886277312578,40,neutral,0.775
21,3,-0.0073531240224838255,0.019919344510086437,40,neutral,0.875
21,4,-0.006456059217453003,0.019826025702760684,40,neutral,0.9
21,5,-0.0013130351901054383,0.00821963514081976,40,neutral,0.975
21,6,-0.0028169378638267517,0.012435446086111324,40,neutral,0.95
21,7,-0.009371329843997956,0.026143497048932717,40,neutral,0.875
21,8,-0.002752462774515152,0.012183425182973297,40,neutral,0.95
21,9,-0.002265595644712448,0.02740993376064902,40,neutral,0.85
21,10,0.00574951171875,0.020916670618535225,40,neutral,0.925
21,11,-0.018438562874992688,0.028858019515305044,40,neutral,0.7
21,12,-0.01086564560731252,0.026597284040824492,40,neutral,0.775
21,13,-0.005006518214941025,0.01798860851900597,40,neutral,0.925
21,14,-0.019122858345508576,0.03233114998294763,40,neutral,0.65
21,15,-0.016269207000732422,0.029218039041177358,40,neutral,0.75
21,16,-0.0012735500931739807,0.008054638017498875,40,neutral,0.975
21,17,0.0,0.0,40,neutral,1.0
21,18,0.0,0.0,40,neutral,1.0
21,19,0.0,0.0,40,neutral,1.0
21,20,-0.009745405614376068,0.02441542593489198,40,neutral,0.85
21,21,-0.019084586327274642,0.030677231122165423,40,neutral,0.7
21,22,-0.03239008538424969,0.03450313303522942,40,bridge,0.5
21,23,-0.01495223119854927,0.029142025397802238,40,neutral,0.775
21,24,-0.005627451837062836,0.0172502523787982,40,neutral,0.9
21,25,-0.011603560174504916,0.02456608381177857,40,neutral,0.8
21,26,-0.015923058986663817,0.02634817195107653,40,neutral,0.725
21,27,-0.0070630572736263275,0.018989179336397866,40,neutral,0.875
21,28,-0.02845255509018898,0.03303508402571153,40,neutral,0.55
21,29,-0.038440684477488204,0.03687338308173918,40,bridge,0.55
21,30,-0.026761087526877718,0.03463233562122436,40,neutral,0.6
21,31,-0.04363404177129269,0.0323019783083031,40,bridge,0.675
22,0,-0.015066746125618615,0.025299630866328648,40,neutral,0.75
22,1,-0.02119362217684587,0.030339543063363596,40,neutral,0.65
22,2,-0.025563705960909528,0.030458762337939888,40,neutral,0.575
22,3,-0.023202724506457648,0.03255541605535432,40,neutral,0.65
22,4,-0.0012613579630851746,0.007977528216279475,40,neutral,0.975
22,5,0.0,0.0,40,neutral,1.0
22,6,0.0,0.0,40,neutral,1.0
22,7,-0.0012902840971946716,0.008160473151658472,40,neutral,0.975
22,8,-0.008143432438373566,0.022915273080537868,40,neutral,0.825
22,9,-0.0013879045844078064,0.008777879323436169,40,neutral,0.975
22,10,-0.009536372125148773,0.025999618125576458,40,neutral,0.8
22,11,-0.0036939457058906555,0.017129711201216063,40,neutral,0.95
22,12,-0.021699245820442838,0.03352415510551993,40,neutral,0.675
22,13,-0.019087267145514487,0.04373549762179104,40,neutral,0.6
22,14,-0.02367939780155818,0.031534995065272686,40,neutral,0.625
22,15,-0.029907838652531306,0.034426041480998704,40,neutral,0.55
22,16,-0.004012414813041687,0.014299140134127506,40,neutral,0.925
22,17,-0.006002046167850494,0.018647468186098293,40,neutral,0.9
22,18,0.0,0.0,40,neutral,1.0
22,19,-0.004349762201309204,0.015605846959021412,40,neutral,0.925
22,20,-0.0057032011449337,0.023984904263041038,40,neutral,0.875
22,21,-0.006008754670619965,0.018417179689443862,40,neutral,0.9
22,22,-0.00655430406332016,0.02000726662839937,40,neutral,0.9
22,23,-0.00594986875851949,0.01822639055554893,40,neutral,0.9
22,24,-0.005995823442935944,0.018333393650450343,40,neutral,0.9
22,25,-0.009627360105514526,0.021214351326673406,40,neutral,0.825
22,26,-0.01632627509534359,0.02711556923945454,40,neutral,0.725
22,27,-0.008202581107616425,0.024770281447793016,40,neutral,0.825
22,28,-0.017393009861310323,0.02630525866498183,40,neutral,0.7
22,29,-0.025856911862889926,0.032818848169560925,40,neutral,0.6
22,30,-0.028028781463702516,0.034166864088784166,40,neutral,0.575
22,31,-0.022725611428419747,0.031961861852604107,40,neutral,0.65
23,0,-0.0041947484016418455,0.014991756739897614,40,neutral,0.925
23,1,0.0,0.0,40,neutral,1.0
23,2,0.0,0.0,40,neutral,1.0
23,3,-0.0012530401349067689,0.007924921651820094,40,neutral,0.975
23,4,-0.017908930778503418,0.027848739578098355,40,neutral,0.7
23,5,-0.02076404164234797,0.03103079410137427,40,neutral,0.675
23,6,-0.012983392924070358,0.02458839973599211,40,neutral,0.775
23,7,-0.01595082822300139,0.02826580013442042,40,neutral,0.75
23,8,-0.005497562885284424,0.016751905502497548,40,neutral,0.9
23,9,-0.0018427565693855286,0.011654615864992758,40,neutral,0.975
23,10,0.0,0.0,40,neutral,1.0
23,11,-0.004625932872295379,0.016461355831077974,40,neutral,0.925
23,12,-0.016772613426049552,0.026041691895353502,40,neutral,0.7
23,13,-0.012999275202552476,0.026800004181884628,40,neutral,0.8
23,14,-0.017978869626919428,0.0359821666452479,40,neutral,0.675
23,15,-0.01223263293504715,0.025528417129591592,40,neutral,0.8
23,16,-0.008570634573698045,0.02086863888633492,40,neutral,0.85
23,17,-0.009587910026311874,0.02321997902301432,40,neutral,0.85
23,18,-0.014642760902643204,0.027909395889173398,40,neutral,0.775
23,19,-0.005806930363178253,0.01767506863714932,40,neutral,0.9
23,20,-0.018684799720843633,0.029313273663014637,40,neutral,0.7
23,21,-0.008456306159496307,0.020501737535417265,40,neutral,0.85
23,22,-0.022674069553613663,0.03190605290570969,40,neutral,0.65
23,23,-0.014337691416343053,0.037039305215968765,40,neutral,0.65
23,24,-0.005747828260064125,0.01753357804750803,40,neutral,0.9
23,25,-0.015508932620286941,0.027972988172345524,40,neutral,0.75
23,26,-0.007175697386264801,0.019279215969356934,40,neutral,0.875
23,27,-0.0106202632188797,0.023984280886546572,40,neutral,0.825
23,28,-0.009779793024063111,0.032816000058606014,40,neutral,0.75
23,29,-0.0012761831283569336,0.008071290794173852,40,neutral,0.975
23,30,-0.003473903238773346,0.013443610812150876,40,neutral,0.95
23,31,-0.0046464428305625916,0.01654591039439705,40,neutral,0.925
24,0,-0.0028411939740180968,0.012574347587906558,40,neutral,0.95
24,1,-0.003919440507888794,0.01394928826996877,40,neutral,0.925
24,2,-0.0012793391942977905,0.008091251507811432,40,neutral,0.975
24,3,-0.009523873031139374,0.023508522457851573,40,neutral,0.85
24,4,-0.010857956608136494,0.02205891629740563,40,neutral,0.8
24,5,-0.004158968850970268,0.014807284131418253,40,neutral,0.925
24,6,0.0,0.0,40,neutral,1.0
24,7,-0.01006990611553192,0.02480340280286021,40,neutral,0.85
24,8,-0.0013860329985618592,0.008766042375216717,40,neutral,0.975
24,9,0.0,0.0,40,neutral,1.0
24,10,-0.006703897118568421,0.02002079851555832,40,neutral,0.9
24,11,-0.009328915178775788,0.022899274743572375,40,neutral,0.85
24,12,-0.0012508288025856018,0.007910935958223226,40,neutral,0.975
24,13,-0.004185242950916291,0.014908226537533464,40,neutral,0.925
24,14,0.0,0.0,40,neutral,1.0
24,15,-0.00460241585969925,0.016402424251150217,40,neutral,0.925
24,16,-0.020438104967276254,0.03210856492751829,40,neutral,0.7
24,17,-0.021696910510460535,0.03196061352011373,40,neutral,0.675
24,18,-0.024588624462485314,0.03302942349726768,40,neutral,0.625
24,19,-0.022192944313089054,0.03295631494976978,40,neutral,0.675
24,20,-0.028510597720742225,0.03252916062377285,40,neutral,0.55
24,21,-0.014186299269398054,0.029526801853591755,40,neutral,0.8
24,22,-0.03483445848382655,0.03750723581109438,40,bridge,0.5
24,23,-0.041670846379164496,0.034249357998224594,40,bridge,0.625
24,24,-0.03965509792168935,0.03358674671249369,40,bridge,0.6
24,25,-0.031388025489591416,0.03595370528954874,40,neutral,0.55
24,26,-0.03174207036693891,0.03340392783626315,40,bridge,0.5
24,27,-0.049465720053939594,0.033098892681573774,40,bridge,0.725
24,28,-0.011159874498844147,0.022676633316866774,40,neutral,0.8
24,29,-0.00564245656132698,0.017170633735316018,40,neutral,0.9
24,30,0.0,0.0,40,neutral,1.0
24,31,-0.0031803347170352935,0.014243031945647215,40,neutral,0.95
25,0,-0.0013224512338638305,0.008363915987019403,40,neutral,0.975
25,1,-0.0028699055314064027,0.012767662564109317,40,neutral,0.95
25,2,-0.0032572329044342043,0.014381829146169634,40,neutral,0.95
25,3,-0.011306367760731115,0.02531856896358715,40,neutral,0.825
25,4,-0.027561486264069873,0.03279786151413428,40,neutral,0.575
25,5,-0.03987990835238071,0.034231116593908796,40,bridge,0.6
25,6,-0.04150878222038348,0.036115392329885365,40,bridge,0.625
25,7,-0.030225790664553644,0.0344840226247529,40,neutral,0.55
25,8,-0.004938524713118871,0.017576186462072034,40,neutral,0.925
25,9,-0.0030383124947547914,0.013566517543317723,40,neutral,0.95
25,10,-0.002689807116985321,0.011892683444496554,40,neutral,0.95
25,11,-0.003046363592147827,0.013643792041951744,40,neutral,0.95
25,12,-0.032206487158934274,0.03375294133910887,40,bridge,0.5
25,13,-0.03588705867528915,0.0319813826088225,40,bridge,0.575
25,14,-0.03550682477653026,0.031536093654713306,40,bridge,0.575
25,15,-0.03201155222952366,0.03338802742192288,40,bridge,0.5
25,16,-0.004352463781833649,0.025730572408196168,40,neutral,0.825
25,17,-0.002926848828792572,0.012925290519300556,40,neutral,0.95
25,18,-0.0042124994099140166,0.0233305103300242,40,neutral,0.875
25,19,-0.010080091655254364,0.022266658503306908,40,neutral,0.825
25,20,-0.0016425296664237977,0.010388269740591594,40,neutral,0.975
25,21,0.0,0.0,40,neutral,1.0
25,22,0.0,0.0,40,neutral,1.0
25,23,-0.0018366679549217224,0.011616108085992212,40,neutral,0.975
25,24,-0.0013756319880485536,0.00870026060883791,40,neutral,0.975
25,25,0.0,0.0,40,neutral,1.0
25,26,0.0,0.0,40,neutral,1.0
25,27,-0.0030127637088298797,0.013429296859799772,40,neutral,0.95
25,28,-0.015033227950334549,0.02855570132283806,40,neutral,0.775
25,29,-0.006955461204051971,0.018683913349340497,40,neutral,0.875
25,30,-0.0013895675539970398,0.008788396866599314,40,neutral,0.975
25,31,-0.006043098866939545,0.018515854144627333,40,neutral,0.9
26,0,-0.007492983341217041,0.020286895517957385,40,neutral,0.875
26,1,-0.006854415684938431,0.021770899226148898,40,neutral,0.9
26,2,-0.008475027233362197,0.021527328701448793,40,neutral,0.85
26,3,0.0009071089327335358,0.029238964860015,40,neutral,0.8
26,4,-0.007161670178174972,0.019225526728858845,40,neutral,0.875
26,5,-0.007473611831665039,0.020246338537404394,40,neutral,0.875
26,6,-0.00321040004491806,0.01431247853204277,40,neutral,0.95
26,7,-0.010606282949447631,0.023704944817973944,40,neutral,0.825
26,8,-0.005486300587654114,0.019519671706085484,40,neutral,0.925
26,9,-0.0026662304997444155,0.011769987085118854,40,neutral,0.95
26,10,0.0,0.0,40,neutral,1.0
26,11,-0.0014329383770624797,0.009062698036365224,40,neutral,0.975
26,12,-0.03487399274394626,0.03498764783221124,40,bridge,0.525
26,13,-0.03524280067232221,0.03478900728948911,40,bridge,0.525
26,14,-0.033670549641052885,0.0332926381988991,40,bridge,0.525
26,15,-0.0489863848118555,0.032858349625734876,40,bridge,0.725
26,16,-0.002656000852584839,0.01172475394164405,40,neutral,0.95
26,17,-0.0058785490691661835,0.01790905492999148,40,neutral,0.9
26,18,-0.012890523672103882,0.024345321876502474,40,neutral,0.775
26,19,-0.01805190195639928,0.0312882564253396,40,neutral,0.65
26,20,-0.0013532251119613647,0.008558547081468556,40,neutral,0.975
26,21,-0.011630354821681977,0.023612376349867965,40,neutral,0.8
26,22,-0.0012755349278450012,0.008067191214177467,40,neutral,0.975
26,23,-0.0015318363904953003,0.01571654019289521,40,neutral,0.925
26,24,-0.004113389551639557,0.014681791804350284,40,neutral,0.925
26,25,-0.001470695436000824,0.009301494644354,40,neutral,0.975
26,26,-0.004835116863250733,0.02636172625673204,40,neutral,0.85
26,27,-0.01857117414474487,0.029259316641947957,40,neutral,0.7
26,28,-0.01213419685761134,0.024655132986110485,40,neutral,0.8
26,29,-0.018084456399083137,0.026567873116758078,40,neutral,0.675
26,30,-0.015509496629238128,0.027485546998805042,40,neutral,0.75
26,31,-0.029524083534876504,0.0337943555303656,40,neutral,0.55
27,0,-0.004235509037971497,0.015149892826185136,40,neutral,0.925
27,1,-0.007212527841329574,0.019392608982636728,40,neutral,0.875
27,2,-0.004743704944849015,0.02202859540856689,40,neutral,0.875
27,3,-0.008257747441530228,0.02238253184973071,40,neutral,0.875
27,4,-0.05075093243448507,0.03387738769223715,40,bridge,0.725
27,5,-0.053024611618708486,0.03444280263375054,40,bridge,0.75
27,6,-0.04757142948381828,0.03476794040175774,40,bridge,0.7
27,7,-0.05472512436898971,0.03159323738562216,40,bridge,0.8
27,8,-0.012541243433952331,0.025508333467531685,40,neutral,0.8
27,9,0.0,0.0,40,neutral,1.0
27,10,-0.002693438529968262,0.011893886529059039,40,neutral,0.95
27,11,-0.0012766703963279723,0.008074372547412516,40,neutral,0.975
