prompt_id,category,layer,head,delta_h1,role
fct_010,factual,25,0,0.0,neutral
fct_010,factual,25,1,0.0,neutral
fct_010,factual,25,2,-0.05917245149612427,bridge
fct_010,factual,25,3,0.0,neutral
fct_010,factual,25,4,-0.06588044762611389,bridge
fct_010,factual,25,5,-0.050005555152893066,bridge
fct_010,factual,25,6,-0.06292974948883057,bridge
fct_010,factual,25,7,0.0,neutral
fct_010,factual,25,8,0.0,neutral
fct_010,factual,25,9,-0.06593471765518188,bridge
fct_010,factual,25,10,0.02797754605611165,neutral
fct_010,factual,25,11,-0.01718372106552124,neutral
fct_010,factual,25,12,0.0,neutral
fct_010,factual,25,13,0.061005204916000366,cone
fct_010,factual,25,14,0.0,neutral
fct_010,factual,25,15,0.0,neutral
fct_010,factual,25,16,0.0,neutral
fct_010,factual,25,17,-0.05861714482307434,bridge
fct_010,factual,25,18,0.0,neutral
fct_010,factual,25,19,-0.05087769031524658,bridge
fct_010,factual,25,20,-0.06030482053756714,bridge
fct_010,factual,25,21,0.0,neutral
fct_010,factual,25,22,0.0,neutral
fct_010,factual,25,23,-0.05230671167373657,bridge
fct_010,factual,25,24,-0.05821162462234497,bridge
fct_010,factual,25,25,-0.056211610635121666,bridge
fct_010,factual,25,26,-0.05334848165512085,bridge
fct_010,factual,25,27,-0.05605146288871765,bridge
fct_010,factual,25,28,0.0,neutral
fct_010,factual,25,29,0.0,neutral
fct_010,factual,25,30,0.0,neutral
fct_010,factual,25,31,0.0,neutral
fct_010,factual,26,0,0.0,neutral
fct_010,factual,26,1,0.0,neutral
fct_010,factual,26,2,0.0,neutral
fct_010,factual,26,3,0.0,neutral
fct_010,factual,26,4,-0.06053057312965393,bridge
fct_010,factual,26,5,0.0,neutral
fct_010,factual,26,6,-0.06283416350682576,bridge
fct_010,factual,26,7,-0.061292409896850586,bridge
fct_010,factual,26,8,-0.08729511499404907,bridge
fct_010,factual,26,9,-0.1033051609992981,bridge
fct_010,factual,26,10,0.0,neutral
fct_010,factual,26,11,-0.0523068904876709,bridge
fct_010,factual,26,12,0.0,neutral
fct_010,factual,26,13,-0.06970593333244324,bridge
fct_010,factual,26,14,0.0,neutral
fct_010,factual,26,15,0.0,neutral
fct_010,factual,26,16,0.0,neutral
fct_010,factual,26,17,-0.06671595573425293,bridge
fct_010,factual,26,18,-0.05092281103134155,bridge
fct_010,factual,26,19,-0.06496316194534302,bridge
fct_010,factual,26,20,-0.05777847766876221,bridge
fct_010,factual,26,21,0.0,neutral
fct_010,factual,26,22,0.0,neutral
fct_010,factual,26,23,0.0,neutral
fct_010,factual,26,24,-0.06344342231750488,bridge
fct_010,factual,26,25,-0.06966039538383484,bridge
fct_010,factual,26,26,-0.060017332434654236,bridge
fct_010,factual,26,27,-0.05994224548339844,bridge
fct_010,factual,26,28,-0.051469266414642334,bridge
fct_010,factual,26,29,-0.07819190621376038,bridge
fct_010,factual,26,30,0.0,neutral
fct_010,factual,26,31,-0.003799945116043091,neutral
fct_010,factual,27,0,0.0,neutral
fct_010,factual,27,1,-0.05460941791534424,bridge
fct_010,factual,27,2,0.0,neutral
fct_010,factual,27,3,0.0,neutral
fct_010,factual,27,4,-0.07942706346511841,bridge
fct_010,factual,27,5,0.0,neutral
fct_010,factual,27,6,0.081298828125,cone
fct_010,factual,27,7,0.0,neutral
fct_010,factual,27,8,0.0,neutral
fct_010,factual,27,9,-0.05296415090560913,bridge
fct_010,factual,27,10,-0.055530548095703125,bridge
fct_010,factual,27,11,0.0,neutral
fct_010,factual,27,12,0.0,neutral
fct_010,factual,27,13,-0.09156942367553711,bridge
fct_010,factual,27,14,0.0,neutral
fct_010,factual,27,15,0.0,neutral
fct_010,factual,27,16,0.0,neutral
fct_010,factual,27,17,0.0,neutral
fct_010,factual,27,18,-0.08254766464233398,bridge
fct_010,factual,27,19,-0.059810370206832886,bridge
fct_010,factual,27,20,-0.05243682861328125,bridge
fct_010,factual,27,21,-0.07394254207611084,bridge
fct_010,factual,27,22,-0.06537115573883057,bridge
fct_010,factual,27,23,-0.06466360092163086,bridge
fct_010,factual,27,24,-0.0759231448173523,bridge
fct_010,factual,27,25,-0.06184101104736328,bridge
fct_010,factual,27,26,-0.06973539292812347,bridge
fct_010,factual,27,27,-0.06058361530303955,bridge
fct_010,factual,27,28,0.0,neutral
fct_010,factual,27,29,0.0,neutral
fct_010,factual,27,30,0.0,neutral
fct_010,factual,27,31,-0.0671994686126709,bridge
fct_010,factual,28,0,0.0,neutral
fct_010,factual,28,1,0.0,neutral
fct_010,factual,28,2,-0.05772441625595093,bridge
fct_010,factual,28,3,0.0,neutral
fct_010,factual,28,4,0.0,neutral
fct_010,factual,28,5,-0.05975612998008728,bridge
fct_010,factual,28,6,0.0,neutral
fct_010,factual,28,7,-0.05407911539077759,bridge
fct_010,factual,28,8,-0.05974280834197998,bridge
fct_010,factual,28,9,0.0,neutral
fct_010,factual,28,10,-0.058202505111694336,bridge
fct_010,factual,28,11,0.0,neutral
fct_010,factual,28,12,0.0,neutral
fct_010,factual,28,13,0.0,neutral
fct_010,factual,28,14,-0.08331036567687988,bridge
fct_010,factual,28,15,0.0,neutral
fct_010,factual,28,16,-0.08036085963249207,bridge
fct_010,factual,28,17,0.0,neutral
fct_010,factual,28,18,0.0,neutral
fct_010,factual,28,19,0.0,neutral
fct_010,factual,28,20,-0.09986424446105957,bridge
fct_010,factual,28,21,0.0,neutral
fct_010,factual,28,22,0.0,neutral
fct_010,factual,28,23,-0.05510896444320679,bridge
fct_010,factual,28,24,-0.07801717519760132,bridge
fct_010,factual,28,25,0.0,neutral
fct_010,factual,28,26,-0.06431517998377483,bridge
fct_010,factual,28,27,0.0,neutral
fct_010,factual,28,28,0.0,neutral
fct_010,factual,28,29,0.0,neutral
fct_010,factual,28,30,0.0,neutral
fct_010,factual,28,31,0.0,neutral
fct_010,factual,29,0,-0.05133551359176636,bridge
fct_010,factual,29,1,-0.06770813465118408,bridge
fct_010,factual,29,2,0.0,neutral
fct_010,factual,29,3,-0.05065476894378662,bridge
fct_010,factual,29,4,0.0,neutral
fct_010,factual,29,5,-0.05992625653743744,bridge
fct_010,factual,29,6,-0.057552337646484375,bridge
fct_010,factual,29,7,-0.0666017731030782,bridge
fct_010,factual,29,8,-0.06267112493515015,bridge
fct_010,factual,29,9,-0.07151628732681274,bridge
fct_010,factual,29,10,-0.061157673597335815,bridge
fct_010,factual,29,11,-0.06672140955924988,bridge
fct_010,factual,29,12,-0.05474400520324707,bridge
fct_010,factual,29,13,-0.07393720746040344,bridge
fct_010,factual,29,14,-0.0682324767112732,bridge
fct_010,factual,29,15,-0.060151830315589905,bridge
fct_010,factual,29,16,-0.060459673404693604,bridge
fct_010,factual,29,17,-0.06375613212585449,bridge
fct_010,factual,29,18,0.0,neutral
fct_010,factual,29,19,-0.0708213746547699,bridge
fct_010,factual,29,20,-0.06619662046432495,bridge
fct_010,factual,29,21,-0.062425315380096436,bridge
fct_010,factual,29,22,0.0,neutral
fct_010,factual,29,23,-0.06099015474319458,bridge
fct_010,factual,29,24,0.0,neutral
fct_010,factual,29,25,-0.07165920734405518,bridge
fct_010,factual,29,26,0.0,neutral
fct_010,factual,29,27,-0.06336490313212077,bridge
fct_010,factual,29,28,-0.057736337184906006,bridge
fct_010,factual,29,29,-0.0630936324596405,bridge
fct_010,factual,29,30,0.0,neutral
fct_010,factual,29,31,-0.06302875280380249,bridge
fct_010,factual,30,0,-0.05253690481185913,bridge
fct_010,factual,30,1,0.0,neutral
fct_010,factual,30,2,0.0,neutral
fct_010,factual,30,3,-0.05761992931365967,bridge
fct_010,factual,30,4,-0.06544176737467448,bridge
fct_010,factual,30,5,0.0,neutral
fct_010,factual,30,6,0.0,neutral
fct_010,factual,30,7,0.0,neutral
fct_010,factual,30,8,-0.06762419641017914,bridge
fct_010,factual,30,9,-0.07606661319732666,bridge
fct_010,factual,30,10,-0.05733853578567505,bridge
fct_010,factual,30,11,-0.054539501667022705,bridge
fct_010,factual,30,12,-0.0663408637046814,bridge
fct_010,factual,30,13,-0.09087666869163513,bridge
fct_010,factual,30,14,0.0,neutral
fct_010,factual,30,15,-0.06423407793045044,bridge
fct_010,factual,30,16,0.0,neutral
fct_010,factual,30,17,0.0,neutral
fct_010,factual,30,18,0.0,neutral
fct_010,factual,30,19,-0.05201336741447449,bridge
fct_010,factual,30,20,0.0,neutral
fct_010,factual,30,21,0.0,neutral
fct_010,factual,30,22,0.0,neutral
fct_010,factual,30,23,0.0,neutral
fct_010,factual,30,24,-0.07212024927139282,bridge
fct_010,factual,30,25,-0.07032150030136108,bridge
fct_010,factual,30,26,-0.08171194791793823,bridge
fct_010,factual,30,27,-0.068043053150177,bridge
fct_010,factual,30,28,-0.05710035562515259,bridge
fct_010,factual,30,29,0.0,neutral
fct_010,factual,30,30,0.0,neutral
fct_010,factual,30,31,0.0,neutral
fct_010,factual,31,0,-0.05530494451522827,bridge
fct_010,factual,31,1,0.0,neutral
fct_010,factual,31,2,0.0,neutral
fct_010,factual,31,3,-0.07567882537841797,bridge
fct_010,factual,31,4,-0.060233235359191895,bridge
fct_010,factual,31,5,-0.07365697622299194,bridge
fct_010,factual,31,6,-0.06405609846115112,bridge
fct_010,factual,31,7,-0.06019105230058942,bridge
fct_010,factual,31,8,0.0,neutral
fct_010,factual,31,9,-0.05415704846382141,bridge
fct_010,factual,31,10,0.0,neutral
fct_010,factual,31,11,-0.059310197830200195,bridge
fct_010,factual,31,12,-0.07216026385625203,bridge
fct_010,factual,31,13,-0.11712038516998291,bridge
fct_010,factual,31,14,-0.05486917495727539,bridge
fct_010,factual,31,15,-0.05083930492401123,bridge
fct_010,factual,31,16,0.157470703125,cone
fct_010,factual,31,17,0.0,neutral
fct_010,factual,31,18,0.0,neutral
fct_010,factual,31,19,0.0,neutral
fct_010,factual,31,20,-0.06589654088020325,bridge
fct_010,factual,31,21,-0.07772374153137207,bridge
fct_010,factual,31,22,-0.06763803958892822,bridge
fct_010,factual,31,23,0.0,neutral
fct_010,factual,31,24,-0.06858521699905396,bridge
fct_010,factual,31,25,-0.06467902660369873,bridge
fct_010,factual,31,26,-0.07945430278778076,bridge
fct_010,factual,31,27,-0.07146203517913818,bridge
fct_010,factual,31,28,-0.05973432958126068,bridge
fct_010,factual,31,29,0.0,neutral
fct_010,factual,31,30,0.0,neutral
fct_010,factual,31,31,-0.07038545608520508,bridge
fct_010,factual,32,0,-0.07247215509414673,bridge
fct_010,factual,32,1,-0.05230721831321716,bridge
fct_010,factual,32,2,-0.06867575645446777,bridge
fct_010,factual,32,3,-0.058187514543533325,bridge
fct_010,factual,32,4,-0.05236661434173584,bridge
fct_010,factual,32,5,-0.08226385712623596,bridge
fct_010,factual,32,6,-0.09272817770640056,bridge
fct_010,factual,32,7,-0.07476872205734253,bridge
fct_010,factual,32,8,-0.058777570724487305,bridge
fct_010,factual,32,9,-0.07924600839614868,bridge
fct_010,factual,32,10,-0.06647698879241944,bridge
fct_010,factual,32,11,-0.06881858905156453,bridge
fct_010,factual,32,12,0.0,neutral
fct_010,factual,32,13,-0.05820837616920471,bridge
fct_010,factual,32,14,-0.06697708368301392,bridge
fct_010,factual,32,15,0.0,neutral
fct_010,factual,32,16,0.0,neutral
fct_010,factual,32,17,0.0,neutral
fct_010,factual,32,18,-0.08080077171325684,bridge
fct_010,factual,32,19,0.0,neutral
fct_010,factual,32,20,-0.059461116790771484,bridge
fct_010,factual,32,21,0.0,neutral
fct_010,factual,32,22,-0.0989411473274231,bridge
fct_010,factual,32,23,0.0,neutral
fct_010,factual,32,24,0.082275390625,cone
fct_010,factual,32,25,0.0,neutral
fct_010,factual,32,26,0.0,neutral
fct_010,factual,32,27,0.0,neutral
fct_010,factual,32,28,0.0,neutral
fct_010,factual,32,29,-0.05424356460571289,bridge
fct_010,factual,32,30,0.0,neutral
fct_010,factual,32,31,0.0,neutral
fct_010,factual,33,0,-0.05075889825820923,bridge
fct_010,factual,33,1,-0.08977137009302776,bridge
fct_010,factual,33,2,-0.06327620148658752,bridge
fct_010,factual,33,3,-0.0618743896484375,bridge
fct_010,factual,33,4,0.0,neutral
fct_010,factual,33,5,0.0,neutral
fct_010,factual,33,6,0.00565493106842041,neutral
fct_010,factual,33,7,0.0,neutral
fct_010,factual,33,8,-0.09593118727207184,bridge
fct_010,factual,33,9,-0.0863671600818634,bridge
fct_010,factual,33,10,0.0,neutral
fct_010,factual,33,11,-0.07023569515773229,bridge
fct_010,factual,33,12,-0.07354772090911865,bridge
fct_010,factual,33,13,-0.06851255893707275,bridge
fct_010,factual,33,14,-0.0727439820766449,bridge
fct_010,factual,33,15,-0.06489973068237305,bridge
fct_010,factual,33,16,-0.05663661162058512,bridge
fct_010,factual,33,17,-0.0564437210559845,bridge
fct_010,factual,33,18,0.0,neutral
fct_010,factual,33,19,-0.05423861742019653,bridge
fct_010,factual,33,20,-0.05603233973185221,bridge
fct_010,factual,33,21,-0.061642587184906006,bridge
fct_010,factual,33,22,0.0,neutral
fct_010,factual,33,23,-0.05137739578882853,bridge
fct_010,factual,33,24,-0.05820126831531525,bridge
fct_010,factual,33,25,0.0,neutral
fct_010,factual,33,26,-0.05643014113108317,bridge
fct_010,factual,33,27,-0.0724526776207818,bridge
fct_010,factual,33,28,-0.058737476666768394,bridge
fct_010,factual,33,29,-0.0653110146522522,bridge
fct_010,factual,33,30,-0.07137737671534221,bridge
fct_010,factual,33,31,-0.07287108898162842,bridge
fct_010,factual,34,0,-0.05894500017166138,bridge
fct_010,factual,34,1,-0.07801562547683716,bridge
fct_010,factual,34,2,-0.06459808349609375,bridge
fct_010,factual,34,3,-0.058764755725860596,bridge
fct_010,factual,34,4,-0.06995150446891785,bridge
fct_010,factual,34,5,-0.05749817192554474,bridge
fct_010,factual,34,6,-0.05725562572479248,bridge
fct_010,factual,34,7,0.0,neutral
fct_010,factual,34,8,-0.01010960340499878,neutral
fct_010,factual,34,9,0.0,neutral
fct_010,factual,34,10,0.0,neutral
fct_010,factual,34,11,-0.06031531095504761,bridge
fct_010,factual,34,12,0.0,neutral
fct_010,factual,34,13,0.09423828125,cone
fct_010,factual,34,14,0.009997288386027023,neutral
fct_010,factual,34,15,-0.051146745681762695,bridge
fct_010,factual,34,16,0.054931640625,cone
fct_010,factual,34,17,-0.02816528081893921,neutral
fct_010,factual,34,18,0.0,neutral
fct_010,factual,34,19,-0.06461428105831146,bridge
fct_010,factual,34,20,-0.05600595474243164,bridge
fct_010,factual,34,21,0.010843783617019653,neutral
fct_010,factual,34,22,-0.07160001993179321,bridge
fct_010,factual,34,23,0.0,neutral
fct_010,factual,34,24,0.0,neutral
fct_010,factual,34,25,-0.054368019104003906,bridge
fct_010,factual,34,26,0.0,neutral
fct_010,factual,34,27,-0.07229036092758179,bridge
fct_010,factual,34,28,0.005085607369740799,neutral
fct_010,factual,34,29,0.0,neutral
fct_010,factual,34,30,0.0,neutral
fct_010,factual,34,31,0.0,neutral
fct_010,factual,35,0,-0.06943994760513306,bridge
fct_010,factual,35,1,-0.05015629529953003,bridge
fct_010,factual,35,2,0.078125,cone
fct_010,factual,35,3,-0.06316089630126953,bridge
fct_010,factual,35,4,0.0,neutral
fct_010,factual,35,5,0.09521484375,cone
fct_010,factual,35,6,0.0,neutral
fct_010,factual,35,7,-0.026051461696624756,neutral
fct_010,factual,35,8,0.0,neutral
fct_010,factual,35,9,0.0,neutral
fct_010,factual,35,10,0.0,neutral
fct_010,factual,35,11,0.0,neutral
fct_010,factual,35,12,0.0,neutral
fct_010,factual,35,13,0.05810546875,cone
fct_010,factual,35,14,0.0,neutral
fct_010,factual,35,15,0.0,neutral
fct_010,factual,35,16,0.0,neutral
fct_010,factual,35,17,-0.060389816761016846,bridge
fct_010,factual,35,18,0.0,neutral
fct_010,factual,35,19,0.060546875,cone
fct_010,factual,35,20,0.02317175269126892,neutral
fct_010,factual,35,21,-0.06533074378967285,bridge
fct_010,factual,35,22,0.01460939645767212,neutral
fct_010,factual,35,23,-0.06904584169387817,bridge
fct_010,factual,35,24,0.0,neutral
fct_010,factual,35,25,-0.010386804739634194,neutral
fct_010,factual,35,26,0.0,neutral
fct_010,factual,35,27,0.0,neutral
fct_010,factual,35,28,-0.05551654100418091,bridge
fct_010,factual,35,29,-0.062787264585495,bridge
fct_010,factual,35,30,-0.06939086318016052,bridge
fct_010,factual,35,31,0.0,neutral
nar_001,narrative,0,0,-0.05033409595489502,bridge
nar_001,narrative,0,1,0.0,neutral
nar_001,narrative,0,2,0.0,neutral
nar_001,narrative,0,3,0.00032579898834228516,neutral
nar_001,narrative,0,4,0.0,neutral
nar_001,narrative,0,5,0.0,neutral
nar_001,narrative,0,6,-8.127093315124512e-05,neutral
nar_001,narrative,0,7,-9.963909784953262e-05,neutral
nar_001,narrative,0,8,-0.0030270516872406006,neutral
nar_001,narrative,0,9,0.0,neutral
nar_001,narrative,0,10,-0.0244256854057312,neutral
nar_001,narrative,0,11,-0.0002161860466003418,neutral
nar_001,narrative,0,12,-0.004029965400695806,neutral
nar_001,narrative,0,13,-0.0007228851318359375,neutral
nar_001,narrative,0,14,-0.004163980484008789,neutral
nar_001,narrative,0,15,0.0,neutral
nar_001,narrative,0,16,-0.0006095767021179199,neutral
nar_001,narrative,0,17,0.0,neutral
nar_001,narrative,0,18,0.0,neutral
nar_001,narrative,0,19,0.00025957822799682617,neutral
nar_001,narrative,0,20,-0.00011306256055831909,neutral
nar_001,narrative,0,21,0.0,neutral
nar_001,narrative,0,22,0.0,neutral
nar_001,narrative,0,23,0.0001893758773803822,neutral
nar_001,narrative,0,24,-0.0008416026830673218,neutral
nar_001,narrative,0,25,2.0802021026611328e-05,neutral
nar_001,narrative,0,26,9.942054748535156e-05,neutral
nar_001,narrative,0,27,0.0,neutral
nar_001,narrative,0,28,0.0,neutral
nar_001,narrative,0,29,0.0,neutral
nar_001,narrative,0,30,-0.00028824806213378906,neutral
nar_001,narrative,0,31,-0.00035315752029418945,neutral
nar_001,narrative,1,0,-0.0004131197929382324,neutral
nar_001,narrative,1,1,0.0,neutral
nar_001,narrative,1,2,-0.00019422173500061035,neutral
nar_001,narrative,1,3,-0.0016600986321767125,neutral
nar_001,narrative,1,4,0.0,neutral
nar_001,narrative,1,5,-0.0599360466003418,bridge
nar_001,narrative,1,6,0.0,neutral
nar_001,narrative,1,7,-0.0008403956890106201,neutral
nar_001,narrative,1,8,0.0007560849189758301,neutral
nar_001,narrative,1,9,-0.004717648029327393,neutral
nar_001,narrative,1,10,0.0,neutral
nar_001,narrative,1,11,0.0,neutral
nar_001,narrative,1,12,0.0,neutral
nar_001,narrative,1,13,0.0,neutral
nar_001,narrative,1,14,0.0,neutral
nar_001,narrative,1,15,0.0,neutral
nar_001,narrative,1,16,-0.0010758397125062574,neutral
nar_001,narrative,1,17,0.0,neutral
nar_001,narrative,1,18,-0.024419804414113358,neutral
nar_001,narrative,1,19,0.0032071471214294434,neutral
nar_001,narrative,1,20,0.0001233816146850586,neutral
nar_001,narrative,1,21,0.0,neutral
nar_001,narrative,1,22,0.0,neutral
nar_001,narrative,1,23,0.028410255908966064,neutral
nar_001,narrative,1,24,-0.005646824836730957,neutral
nar_001,narrative,1,25,0.0,neutral
nar_001,narrative,1,26,-0.0037865042686462402,neutral
nar_001,narrative,1,27,-0.0024149715900421143,neutral
nar_001,narrative,1,28,-7.170438766479492e-05,neutral
nar_001,narrative,1,29,-0.000387728214263916,neutral
nar_001,narrative,1,30,0.0,neutral
nar_001,narrative,1,31,-0.00511777400970459,neutral
nar_001,narrative,2,0,0.006208926439285278,neutral
nar_001,narrative,2,1,0.06431070963541667,cone
nar_001,narrative,2,2,-0.003004686037699378,neutral
nar_001,narrative,2,3,0.05859375,cone
nar_001,narrative,2,4,-0.058044224977493286,bridge
nar_001,narrative,2,5,0.00013655424118041992,neutral
nar_001,narrative,2,6,0.02971827983856201,neutral
nar_001,narrative,2,7,0.015520066022872925,neutral
nar_001,narrative,2,8,-0.020938098430633545,neutral
nar_001,narrative,2,9,0.003100275993347168,neutral
nar_001,narrative,2,10,8.55127970377581e-05,neutral
nar_001,narrative,2,11,0.006442844867706299,neutral
nar_001,narrative,2,12,0.010288417339324951,neutral
nar_001,narrative,2,13,0.010600793361663821,neutral
nar_001,narrative,2,14,0.0,neutral
nar_001,narrative,2,15,0.0,neutral
nar_001,narrative,2,16,-0.002493560314178467,neutral
nar_001,narrative,2,17,-0.004318982362747192,neutral
nar_001,narrative,2,18,-0.056395272413889565,bridge
nar_001,narrative,2,19,-0.002530515193939209,neutral
nar_001,narrative,2,20,0.052734375,cone
nar_001,narrative,2,21,0.0013459950685501126,neutral
nar_001,narrative,2,22,-0.0923200249671936,bridge
nar_001,narrative,2,23,0.0,neutral
nar_001,narrative,2,24,-0.0028061270713806152,neutral
nar_001,narrative,2,25,-0.013181122144063306,neutral
nar_001,narrative,2,26,-0.0012812018394470215,neutral
nar_001,narrative,2,27,0.0,neutral
nar_001,narrative,2,28,0.024605135122934982,neutral
nar_001,narrative,2,29,0.058756510416666664,cone
nar_001,narrative,2,30,-0.02742473284403483,neutral
nar_001,narrative,2,31,0.010943138599395746,neutral
nar_001,narrative,3,0,0.014102962281968862,neutral
nar_001,narrative,3,1,0.0,neutral
nar_001,narrative,3,2,0.05712890625,cone
nar_001,narrative,3,3,-0.016145020723342896,neutral
nar_001,narrative,3,4,0.0,neutral
nar_001,narrative,3,5,0.034310032924016326,cone
nar_001,narrative,3,6,0.0050322725659325,neutral
nar_001,narrative,3,7,0.020880848169326782,neutral
nar_001,narrative,3,8,0.0528564453125,cone
nar_001,narrative,3,9,0.0,neutral
nar_001,narrative,3,10,0.006366252899169922,neutral
nar_001,narrative,3,11,-0.057846277952194214,bridge
nar_001,narrative,3,12,0.00021326541900634766,neutral
nar_001,narrative,3,13,0.005953729152679443,neutral
nar_001,narrative,3,14,0.03707456588745117,cone
nar_001,narrative,3,15,0.01846998929977417,neutral
nar_001,narrative,3,16,0.022509217262268066,neutral
nar_001,narrative,3,17,-0.003742009401321411,neutral
nar_001,narrative,3,18,0.0,neutral
nar_001,narrative,3,19,0.0024889757235844884,neutral
nar_001,narrative,3,20,-0.08210568130016327,bridge
nar_001,narrative,3,21,0.07080078125,cone
nar_001,narrative,3,22,-0.002547323703765869,neutral
nar_001,narrative,3,23,0.011060873667399086,neutral
nar_001,narrative,3,24,-0.0014788508415222168,neutral
nar_001,narrative,3,25,-0.003933370113372803,neutral
nar_001,narrative,3,26,-8.067488670349121e-05,neutral
nar_001,narrative,3,27,0.0,neutral
nar_001,narrative,3,28,0.10856119791666667,cone
nar_001,narrative,3,29,-0.08585811853408813,bridge
nar_001,narrative,3,30,-0.0019371509552001953,neutral
nar_001,narrative,3,31,-0.01713508367538452,neutral
nar_001,narrative,4,0,-0.004043698310852051,neutral
nar_001,narrative,4,1,-0.01761925220489502,neutral
nar_001,narrative,4,2,-0.004449801785605292,neutral
nar_001,narrative,4,3,-0.003695547580718994,neutral
nar_001,narrative,4,4,-0.009912699460983276,neutral
nar_001,narrative,4,5,-0.010315388441085815,neutral
nar_001,narrative,4,6,0.008563694357872007,neutral
nar_001,narrative,4,7,0.1287841796875,cone
nar_001,narrative,4,8,0.0,neutral
nar_001,narrative,4,9,-0.006974518299102783,neutral
nar_001,narrative,4,10,-0.02962392568588257,neutral
nar_001,narrative,4,11,-0.004196822643280029,neutral
nar_001,narrative,4,12,-0.08220865329106648,bridge
nar_001,narrative,4,13,0.064697265625,cone
nar_001,narrative,4,14,0.0018180012702941895,neutral
nar_001,narrative,4,15,0.0,neutral
nar_001,narrative,4,16,-0.09548354148864746,bridge
nar_001,narrative,4,17,0.07275390625,cone
nar_001,narrative,4,18,0.0,neutral
nar_001,narrative,4,19,0.0,neutral
nar_001,narrative,4,20,0.0,neutral
nar_001,narrative,4,21,0.019628059864044187,neutral
nar_001,narrative,4,22,0.0,neutral
nar_001,narrative,4,23,-0.0015175938606262207,neutral
nar_001,narrative,4,24,-0.011295467615127563,neutral
nar_001,narrative,4,25,0.014077603816986084,neutral
nar_001,narrative,4,26,0.0,neutral
nar_001,narrative,4,27,0.055908203125,cone
nar_001,narrative,4,28,-0.001981973648071289,neutral
nar_001,narrative,4,29,0.0,neutral
nar_001,narrative,4,30,-0.0012887120246887207,neutral
nar_001,narrative,4,31,-0.00435436367988587,neutral
nar_001,narrative,5,0,0.053466796875,cone
nar_001,narrative,5,1,0.0,neutral
nar_001,narrative,5,2,0.0,neutral
nar_001,narrative,5,3,-0.028603076934814453,neutral
nar_001,narrative,5,4,-0.005049177578517375,neutral
nar_001,narrative,5,5,0.0011081993579864502,neutral
nar_001,narrative,5,6,-0.007029414176940918,neutral
nar_001,narrative,5,7,0.0,neutral
nar_001,narrative,5,8,0.0,neutral
nar_001,narrative,5,9,0.053466796875,cone
nar_001,narrative,5,10,0.004854083061218262,neutral
nar_001,narrative,5,11,0.020260363817214966,neutral
nar_001,narrative,5,12,-0.000858306884765625,neutral
nar_001,narrative,5,13,0.06549072265625,cone
nar_001,narrative,5,14,-0.0037570595741271973,neutral
nar_001,narrative,5,15,0.08154296875,cone
nar_001,narrative,5,16,-0.011367499828338623,neutral
nar_001,narrative,5,17,-0.008361756801605225,neutral
nar_001,narrative,5,18,0.11189778645833333,cone
nar_001,narrative,5,19,0.0,neutral
nar_001,narrative,5,20,-0.05671334266662598,bridge
nar_001,narrative,5,21,0.05426025390625,cone
nar_001,narrative,5,22,-0.0003390312194824219,neutral
nar_001,narrative,5,23,-0.0012522339820861816,neutral
nar_001,narrative,5,24,0.0,neutral
nar_001,narrative,5,25,0.07752482096354167,cone
nar_001,narrative,5,26,0.06134033203125,cone
nar_001,narrative,5,27,0.0,neutral
nar_001,narrative,5,28,0.0,neutral
nar_001,narrative,5,29,-6.80088996887207e-05,neutral
nar_001,narrative,5,30,-0.00042740503946940567,neutral
nar_001,narrative,5,31,-0.0005997419357299805,neutral
nar_001,narrative,6,0,0.002507110436757408,neutral
nar_001,narrative,6,1,-0.012477076053619383,neutral
nar_001,narrative,6,2,0.008703867594401046,neutral
nar_001,narrative,6,3,-0.003811657428741455,neutral
nar_001,narrative,6,4,0.01681928237279255,neutral
nar_001,narrative,6,5,0.0615234375,cone
nar_001,narrative,6,6,-0.006774634122848511,neutral
nar_001,narrative,6,7,0.03757905960083008,cone
nar_001,narrative,6,8,-0.009236494700113937,neutral
nar_001,narrative,6,9,0.0,neutral
nar_001,narrative,6,10,0.0,neutral
nar_001,narrative,6,11,0.00019538402557373047,neutral
nar_001,narrative,6,12,-0.0007875263690948486,neutral
nar_001,narrative,6,13,0.011653774314456522,neutral
nar_001,narrative,6,14,0.0731201171875,cone
nar_001,narrative,6,15,0.055908203125,cone
nar_001,narrative,6,16,-0.054470062255859375,bridge
nar_001,narrative,6,17,0.012421727180480957,neutral
nar_001,narrative,6,18,-0.006206512451171875,neutral
nar_001,narrative,6,19,0.005179647888456068,neutral
nar_001,narrative,6,20,-0.005121032396952316,neutral
nar_001,narrative,6,21,-0.050146281719207764,bridge
nar_001,narrative,6,22,-0.002070401774512398,neutral
nar_001,narrative,6,23,-0.0017440319061279297,neutral
nar_001,narrative,6,24,0.012815028429031372,neutral
nar_001,narrative,6,25,0.0556640625,cone
nar_001,narrative,6,26,-0.05070182681083679,bridge
nar_001,narrative,6,27,0.02350105345249176,neutral
nar_001,narrative,6,28,0.0012431442737579346,neutral
nar_001,narrative,6,29,0.001893337567647299,neutral
nar_001,narrative,6,30,0.0606689453125,cone
nar_001,narrative,6,31,-0.0006014534405299615,neutral
nar_001,narrative,7,0,-0.059365689754486084,bridge
nar_001,narrative,7,1,-0.05586487054824829,bridge
nar_001,narrative,7,2,0.0,neutral
nar_001,narrative,7,3,0.0,neutral
