layer,head,mean_delta_h1,std_delta_h1,n_prompts,role,stability
9,18,-0.011682487030824026,0.025135495853098298,60,neutral,0.8166666666666667
9,19,-0.012611044943332672,0.025794739921184494,60,neutral,0.8
9,20,-0.011149097979068757,0.024021611409823913,60,neutral,0.8166666666666667
9,21,3.7418802579243976e-05,0.010133841267989187,60,neutral,0.9666666666666667
9,22,-0.011508395274480184,0.031648084890358565,60,neutral,0.7166666666666667
9,23,-0.011012607481744553,0.03415030634888794,60,neutral,0.7
9,24,-0.03569145322792114,0.03709708800902861,60,bridge,0.55
9,25,-0.0005210027098655701,0.03232856796941356,60,neutral,0.7333333333333333
9,26,-0.016250462333361308,0.027509956201185667,60,neutral,0.7333333333333333
9,27,-0.003079897165298462,0.013681859798633927,60,neutral,0.95
9,28,-0.04783529942392041,0.03198449816044971,60,bridge,0.7166666666666667
9,29,-0.0015938177704811097,0.027300045550736795,60,neutral,0.8166666666666667
9,30,-0.027099955495860844,0.03164328638285523,60,neutral,0.5666666666666667
9,31,-0.03506487086415291,0.04020950940939804,60,bridge,0.5666666666666667
10,0,-0.01525657723347346,0.03242656899217734,60,neutral,0.75
10,1,-0.01793335113260481,0.04516135203949332,60,neutral,0.5666666666666667
10,2,-0.0010807146628697714,0.008371179782593574,60,neutral,0.9833333333333333
10,3,-0.0227562407652537,0.033568953258898054,60,neutral,0.6666666666666666
10,4,-0.04064429803027047,0.038211984745400954,60,bridge,0.5833333333333334
10,5,-0.03831261813640595,0.0451952556774776,60,bridge,0.6
10,6,0.0017823189496994018,0.014215314231586205,60,neutral,0.9333333333333333
10,7,-0.012689515569853404,0.045929262665461684,60,neutral,0.5333333333333333
10,8,-0.0020511239767074586,0.021126747461249425,60,neutral,0.9
10,9,-0.016816103127267626,0.027193831346488336,60,neutral,0.7166666666666667
10,10,-0.019164947999848258,0.03580353519735933,60,neutral,0.6
10,11,0.0,0.0,60,neutral,1.0
10,12,-0.0030656447013219196,0.02642432429281482,60,neutral,0.8666666666666667
10,13,-0.020707723001639047,0.028665985322962398,60,neutral,0.65
10,14,-0.00373318816224734,0.05216916511987338,60,neutral,0.5
10,15,-0.02413275920682483,0.04430835972367512,60,bridge,0.4666666666666667
10,16,-0.03521415755152702,0.03396065751473117,60,bridge,0.5333333333333333
10,17,-0.019948900463798692,0.04470415317583933,60,neutral,0.45
10,18,-0.03244337634907828,0.03478435227513781,60,bridge,0.5166666666666667
10,19,-0.005073151687781016,0.022292564776882247,60,neutral,0.8666666666666667
10,20,-0.008030382792154948,0.021226837638262695,60,neutral,0.8666666666666667
10,21,0.004663899739583334,0.01781734186738713,60,neutral,0.9333333333333333
10,22,-0.00629357033305698,0.019237358292301193,60,neutral,0.9
10,23,-0.0008810927470525106,0.006824915071597035,60,neutral,0.9833333333333333
10,24,-0.007367381122377183,0.04444741662044541,60,neutral,0.5666666666666667
10,25,-0.019469044042958152,0.04453744651077094,60,neutral,0.5166666666666667
